submissionId	country	date	genotype	season	switchseason	switch	seltype
OP310883.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310881.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310885.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310882.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310889.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310886.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310887.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310888.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310884.1	China	2021-10-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933827.1	China	2021-10-24	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933831.1	China	2021-10-25	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933808.1	China	2021-10-28	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310878.1	China	2021-10-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310877.1	China	2021-10-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310879.1	China	2021-10-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310874.1	China	2021-10-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310876.1	China	2021-10-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310875.1	China	2021-10-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310880.1	China	2021-10-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310873.1	China	2021-10-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310951.1	China	2021-11-02	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OP310869.1	China	2021-11-02	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310870.1	China	2021-11-02	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310872.1	China	2021-11-02	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310871.1	China	2021-11-02	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933804.1	China	2021-11-04	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933838.1	China	2021-11-12	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OP310863.1	China	2021-11-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310864.1	China	2021-11-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310868.1	China	2021-11-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310865.1	China	2021-11-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310862.1	China	2021-11-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310867.1	China	2021-11-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310866.1	China	2021-11-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933844.1	China	2021-11-17	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PV367315.1	China	2021-11-17	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
ON649881.1	China	2021-11-18	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
ON649883.1	China	2021-11-18	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
ON649882.1	China	2021-11-18	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933813.1	China	2021-11-19	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310861.1	China	2021-11-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310860.1	China	2021-11-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310856.1	China	2021-11-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310857.1	China	2021-11-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310859.1	China	2021-11-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310858.1	China	2021-11-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310855.1	China	2021-11-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933839.1	China	2021-11-21	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933801.1	China	2021-11-21	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310849.1	China	2021-11-24	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310853.1	China	2021-11-24	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310854.1	China	2021-11-24	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310852.1	China	2021-11-24	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310851.1	China	2021-11-24	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310850.1	China	2021-11-24	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933826.1	China	2021-11-25	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933814.1	China	2021-11-25	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933800.1	China	2021-11-25	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933805.1	China	2021-11-26	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933840.1	China	2021-11-27	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OR215437.1	China	2021-11-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933811.1	China	2021-11-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933832.1	China	2021-11-30	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PV367327.1	China	2021-12-01	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933802.1	China	2021-12-02	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933815.1	China	2021-12-03	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OR215454.1	China	2021-12-04	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933817.1	China	2021-12-04	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933816.1	China	2021-12-04	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933841.1	China	2021-12-06	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933843.1	China	2021-12-07	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933819.1	China	2021-12-07	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933837.1	China	2021-12-08	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933842.1	China	2021-12-08	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OP310839.1	China	2021-12-08	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933818.1	China	2021-12-08	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933821.1	China	2021-12-10	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933834.1	China	2021-12-11	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP974187.1	China	2021-12-12	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PP974153.1	China	2021-12-12	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933823.1	China	2021-12-12	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933822.1	China	2021-12-12	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933820.1	China	2021-12-12	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933825.1	China	2021-12-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933833.1	China	2021-12-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933824.1	China	2021-12-13	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310847.1	China	2021-12-14	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310848.1	China	2021-12-14	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP974151.1	China	2021-12-15	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PV367320.1	China	2021-12-15	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PV367318.1	China	2021-12-15	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PV367319.1	China	2021-12-15	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PV367317.1	China	2021-12-15	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP974189.1	China	2021-12-17	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933845.1	China	2021-12-18	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933803.1	China	2021-12-18	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP974188.1	China	2021-12-20	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PP974152.1	China	2021-12-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PV367392.1	China	2021-12-22	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933828.1	China	2021-12-22	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933829.1	China	2021-12-25	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933835.1	China	2021-12-25	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933806.1	China	2021-12-26	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310840.1	China	2021-12-26	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310838.1	China	2021-12-26	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933847.1	China	2021-12-28	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OQ933836.1	China	2021-12-28	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP974186.1	China	2021-12-29	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PP974195.1	China	2021-12-29	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PP974193.1	China	2021-12-29	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PV367316.1	China	2021-12-29	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310845.1	China	2021-12-31	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310846.1	China	2021-12-31	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OQ933846.1	China	2022-01-01	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PP748760.1	USA	2022-01-01	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
PP151395.1	Kuwait	2022-01-03	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
OR326781.1	USA	2022-01-04	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
PP974194.1	China	2022-01-06	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OR326727.1	USA	2022-01-07	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
PP151350.1	Kuwait	2022-01-08	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
OR215455.1	China	2022-01-10	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OR215438.1	China	2022-01-10	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OR326730.1	USA	2022-01-10	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
OR326729.1	USA	2022-01-10	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
OP310844.1	China	2022-01-11	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310843.1	China	2022-01-11	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310841.1	China	2022-01-11	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OP310842.1	China	2022-01-11	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OR466288.1	Zambia	2022-01-11	RSVA	2022	2022	RSVB->RSVA	replication
OR326728.1	USA	2022-01-12	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
OR215456.1	China	2022-01-14	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
OR215439.1	China	2022-01-14	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PV367322.1	China	2022-01-20	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP495983.1	USA	2022-01-23	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
PP974154.1	China	2022-01-28	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP495981.1	USA	2022-01-31	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
OR326782.1	USA	2022-02-04	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
PP151347.1	Kuwait	2022-02-05	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
PP151349.1	Kuwait	2022-02-05	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
PP495986.1	USA	2022-02-09	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
OR215457.1	China	2022-02-14	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PP151374.1	Kuwait	2022-02-14	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
OR215447.1	China	2022-02-15	RSVB	2021-2022	2021-2022	RSVB->RSVA	evasion
PP151373.1	Kuwait	2022-02-15	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
PV367321.1	China	2022-03-10	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP495989.1	USA	2022-03-10	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
PP748763.1	USA	2022-03-10	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
PV367323.1	China	2022-03-17	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
PP151348.1	Kuwait	2022-03-19	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
OR466276.1	Zambia	2022-03-19	RSVA	2022	2022	RSVB->RSVA	replication
PP748764.1	USA	2022-03-21	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
PP748765.1	USA	2022-03-27	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
OR466279.1	Zambia	2022-04-06	RSVA	2022	2022	RSVB->RSVA	replication
OR466278.1	Zambia	2022-04-06	RSVA	2022	2022	RSVB->RSVA	replication
OR466275.1	Zambia	2022-04-09	RSVA	2022	2022	RSVB->RSVA	replication
OR466274.1	Zambia	2022-04-09	RSVA	2022	2022	RSVB->RSVA	replication
OR466291.1	Zambia	2022-04-11	RSVA	2022	2022	RSVB->RSVA	replication
OR466273.1	Zambia	2022-04-11	RSVA	2022	2022	RSVB->RSVA	replication
OR466272.1	Zambia	2022-04-11	RSVA	2022	2022	RSVB->RSVA	replication
OR466298.1	Zambia	2022-04-20	RSVA	2022	2022	RSVB->RSVA	replication
PP151367.1	Kuwait	2022-04-25	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
PV367325.1	China	2022-04-28	RSVA	2021-2022	2021-2022	RSVB->RSVA	replication
OR466289.1	Zambia	2022-05-03	RSVA	2022	2022	RSVB->RSVA	replication
OR466295.1	Zambia	2022-05-05	RSVA	2022	2022	RSVB->RSVA	replication
OR466287.1	Zambia	2022-05-10	RSVA	2022	2022	RSVB->RSVA	replication
PP151368.1	Kuwait	2022-05-11	RSVA	2021-2022	2022-2023	RSVA->RSVB	evasion_l
OR466286.1	Zambia	2022-05-15	RSVA	2022	2022	RSVB->RSVA	replication
PP748767.1	USA	2022-05-18	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
OR466312.1	Zambia	2022-05-19	RSVA	2022	2022	RSVB->RSVA	replication
OR466294.1	Zambia	2022-06-08	RSVA	2022	2022	RSVB->RSVA	replication
OR466285.1	Zambia	2022-06-08	RSVA	2022	2022	RSVB->RSVA	replication
OR466284.1	Zambia	2022-06-08	RSVA	2022	2022	RSVB->RSVA	replication
OR466290.1	Zambia	2022-06-17	RSVA	2022	2022	RSVB->RSVA	replication
OR466283.1	Zambia	2022-06-20	RSVA	2022	2022	RSVB->RSVA	replication
PP748768.1	USA	2022-06-23	RSVB	2021-2022	2022-2023	RSVB->RSVA	evasion_l
OR466281.1	Zambia	2022-06-28	RSVA	2022	2022	RSVB->RSVA	replication
OR466282.1	Zambia	2022-06-28	RSVA	2022	2022	RSVB->RSVA	replication
OR326794.1	USA	2022-07-05	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR326795.1	USA	2022-07-05	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171939.1	USA	2022-07-05	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR162273.2	Kenya	2022-07-06	RSVA	2022	2023	RSVA->RSVB	evasion_l
OQ171940.1	USA	2022-07-06	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171935.1	USA	2022-07-07	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR872631.1	USA	2022-07-08	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872594.1	USA	2022-07-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR466319.1	Zambia	2022-07-11	RSVA	2022	2022	RSVB->RSVA	replication
OQ171912.1	USA	2022-07-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171911.1	USA	2022-07-13	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR162274.2	Kenya	2022-07-14	RSVA	2022	2023	RSVA->RSVB	evasion_l
OR872623.1	USA	2022-07-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872595.1	USA	2022-07-15	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171941.1	USA	2022-07-16	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR872624.1	USA	2022-07-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171918.1	USA	2022-07-19	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171900.1	USA	2022-07-20	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171894.1	USA	2022-07-20	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872587.1	USA	2022-07-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171907.1	USA	2022-07-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171893.1	USA	2022-07-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171906.1	USA	2022-07-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171938.1	USA	2022-07-29	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR872604.1	USA	2022-08-01	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP151403.1	Kuwait	2022-08-03	RSVA	2022-2023	2022-2023	RSVA->RSVB	evasion
PP135057.1	Kuwait	2022-08-03	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
PP135046.1	Kuwait	2022-08-04	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
OQ171915.1	USA	2022-08-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR466293.1	Zambia	2022-08-04	RSVA	2022	2022	RSVB->RSVA	replication
OQ171919.1	USA	2022-08-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171933.1	USA	2022-08-08	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171936.1	USA	2022-08-09	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR466292.1	Zambia	2022-08-10	RSVA	2022	2022	RSVB->RSVA	replication
OR466277.1	Zambia	2022-08-10	RSVA	2022	2022	RSVB->RSVA	replication
OR466280.1	Zambia	2022-08-10	RSVA	2022	2022	RSVB->RSVA	replication
OQ171909.1	USA	2022-08-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171896.1	USA	2022-08-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP135058.1	Kuwait	2022-08-15	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
OR466268.1	Zambia	2022-08-15	RSVA	2022	2022	RSVB->RSVA	replication
OR872632.1	USA	2022-08-18	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872584.1	USA	2022-08-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872611.1	USA	2022-08-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR162277.2	Kenya	2022-08-30	RSVA	2022	2023	RSVA->RSVB	evasion_l
PP135053.1	Kuwait	2022-08-30	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
PP135054.1	Kuwait	2022-09-02	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
PP135055.1	Kuwait	2022-09-02	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
PP135052.1	Kuwait	2022-09-03	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
OR162278.2	Kenya	2022-09-07	RSVA	2022	2023	RSVA->RSVB	evasion_l
PP135051.1	Kuwait	2022-09-08	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
OR872599.1	USA	2022-09-10	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ066218.1	USA	2022-09-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872620.1	USA	2022-09-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872618.1	USA	2022-09-13	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872598.1	USA	2022-09-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP151402.1	Kuwait	2022-09-16	RSVA	2022-2023	2022-2023	RSVA->RSVB	evasion
PP135056.1	Kuwait	2022-09-16	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
OR872621.1	USA	2022-09-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903829.1	USA	2022-09-17	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872643.1	USA	2022-09-18	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872638.1	USA	2022-09-19	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872612.1	USA	2022-09-20	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872628.1	USA	2022-09-21	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP151352.1	Kuwait	2022-09-22	RSVA	2022-2023	2022-2023	RSVA->RSVB	evasion
PP135050.1	Kuwait	2022-09-22	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
PP135047.1	Kuwait	2022-09-22	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
OR872617.1	USA	2022-09-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903826.1	USA	2022-09-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP135059.1	Kuwait	2022-09-23	RSVB	2022-2023	2022-2023	RSVA->RSVB	replication
OR872607.1	USA	2022-09-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872581.1	USA	2022-09-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP896789.1	USA	2022-09-27	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR522494.1	USA	2022-09-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872616.1	USA	2022-09-28	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872583.1	USA	2022-10-01	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903817.1	USA	2022-10-01	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP896768.1	USA	2022-10-02	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR601470.1	USA	2022-10-02	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522493.1	USA	2022-10-02	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915741.1	USA	2022-10-02	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915751.1	USA	2022-10-02	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903822.1	USA	2022-10-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638743.1	USA	2022-10-07	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PQ638742.1	USA	2022-10-07	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PQ638728.1	USA	2022-10-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872610.1	USA	2022-10-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638709.1	USA	2022-10-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903811.1	USA	2022-10-09	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR601471.1	USA	2022-10-09	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638733.1	USA	2022-10-10	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PQ638660.1	USA	2022-10-10	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872641.1	USA	2022-10-10	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638739.1	USA	2022-10-11	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PP903813.1	USA	2022-10-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903818.1	USA	2022-10-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872636.1	USA	2022-10-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915747.1	USA	2022-10-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915812.1	USA	2022-10-12	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915813.1	USA	2022-10-12	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915816.1	USA	2022-10-12	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171904.1	USA	2022-10-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171925.1	USA	2022-10-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171929.1	USA	2022-10-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872600.1	USA	2022-10-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638725.1	USA	2022-10-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522486.1	USA	2022-10-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638724.1	USA	2022-10-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638723.1	USA	2022-10-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638754.1	USA	2022-10-13	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915733.1	USA	2022-10-13	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872613.1	USA	2022-10-13	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638726.1	USA	2022-10-13	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171934.1	USA	2022-10-14	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171910.1	USA	2022-10-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872596.1	USA	2022-10-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638764.1	USA	2022-10-15	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR872630.1	USA	2022-10-15	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872625.1	USA	2022-10-15	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883000.1	USA	2022-10-15	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
