Yale-RSV-0329	RSVB	RSVB	2	33753871	32465355	32266250	481793	15000	15105	15225
Yale-RSV-0331	RSVB	RSVB	1	29284164	26537608	26378352	195382	14981	15199	15225
Yale-RSV-0333	RSVB	RSVB	1	12809146	5840633	5818952	43612	13933	14158	15225
Yale-RSV-0335	RSVB	RSVB	1	25362088	24118231	24044996	175983	13343	13950	15225
Yale-RSV-0336	RSVB	RSVB	1	21579574	6602185	6573554	47134	12612	13343	15225
Yale-RSV-0338	RSVB	RSVB	2	47185789	35055262	34877338	513344	14843	14964	15225
Yale-RSV-0339	RSVB	RSVB	3	53852153	48385868	48216212	1068272	15005	15008	15225
Yale-RSV-0340	RSVB	RSVB	2	30733594	29078083	28907598	430065	15135	15173	15225
Yale-RSV-0341	RSVB	RSVB	2	39011243	30215335	30103386	444451	14366	14388	15225
Yale-RSV-0342	RSVB	RSVB	2	29927130	27224793	27067336	404277	15045	15111	15225
Yale-RSV-0343	RSVB	RSVB	2	37730296	34900237	34707728	517061	14957	14959	15225
Yale-RSV-0347	RSVB	RSVB	1	16667068	14819543	14720756	109717	14636	15072	15225
Yale-RSV-0350	RSVB	RSVB	1	27719487	25423589	25207572	188297	14724	15071	15225
Yale-RSV-0351	RSVB	RSVB	2	43252841	35815777	35593572	529214	15072	15143	15225
Yale-RSV-0352	RSVB	RSVB	1	22367019	21465993	21315144	158269	14918	15176	15225
Yale-RSV-0353	RSVB	RSVB	1	27823037	22349061	22270462	164304	14827	15001	15225
Yale-RSV-0355	RSVB	RSVB	3	50259793	48767919	48500388	1078629	14930	15136	15225
Yale-RSV-0356	RSVB	RSVB	4	56640094	54724628	54417248	1615729	14994	15146	15225
Yale-RSV-0358	RSVB	RSVB	3	56205008	51435133	51221262	1136235	14990	15121	15225
Yale-RSV-0359	RSVB	RSVB	1	35555029	26853699	26682646	199385	14919	15128	15225
Yale-RSV-0360	RSVB	RSVB	1	27272396	20713407	20552984	149064	13970	14398	15225
Yale-RSV-0362	RSVB	RSVB	2	42225115	36049038	35866140	532680	15139	15175	15225
Yale-RSV-0363	RSVB	RSVB	3	45113044	42409020	42176954	937879	15138	15141	15225
Yale-RSV-0364	RSVB	RSVB	1	21726679	20368195	20256334	153310	14851	15139	15225
Yale-RSV-0366	RSVB	RSVB	2	39965503	29312637	29191582	432019	14834	14900	15225
Yale-RSV-0368	RSVB	RSVB	3	50346684	48288756	48035730	1072819	14866	14970	15225
Yale-RSV-0369	RSVB	RSVB	1	23366196	21793522	21700706	163027	15000	15143	15225
Yale-RSV-0371	RSVB	RSVB	1	32753762	21916631	21850316	161581	14151	14438	15225
Yale-RSV-0372	RSVB	RSVB	3	48785383	46773826	46593118	1032140	15053	15054	15225
Yale-RSV-0374	RSVB	RSVB	3	49576994	41470083	41244088	920582	14928	15008	15225
Yale-RSV-0375	RSVB	RSVB	1	26075226	19242754	19181322	141127	14288	14609	15225
Yale-RSV-0378	RSVB	RSVB	1	15167958	2468050	2457148	17589	12992	13625	15225
Yale-RSV-0379	RSVB	RSVB	4	61883807	59304250	58985340	1743602	15047	15048	15225
Yale-RSV-0381	RSVB	RSVB	1	22909687	21673098	21605108	160931	14729	15065	15225
Yale-RSV-0386	RSVB	RSVB	2	39069270	36671160	36331674	568448	12564	13894	15225
Yale-RSV-0392	RSVB	RSVB	3	45327809	43561142	43094566	1017651	14292	14747	15225
Yale-RSV-0398	RSVB	RSVB	3	59574446	54202164	53561986	1274143	14697	15099	15225
Yale-RSV-0402	RSVB	RSVB	3	54946934	51818925	51262840	1192010	14424	14845	15225
Yale-RSV-0407	RSVB	RSVB	3	45415169	43899817	43524348	1017511	14158	15011	15225
Yale-RSV-0409	RSVB	RSVB	2	39924136	37885710	37485842	581426	14137	14941	15225
Yale-RSV-0410	RSVB	RSVB	2	41969947	35520601	35077470	544775	13411	14749	15225
Yale-RSV-0417	RSVB	RSVB	2	38092081	37069106	36786696	574081	12389	13999	15225
Yale-RSV-0418	RSVB	RSVB	3	47142953	43403005	43031760	1010432	14365	14940	15225
Yale-RSV-0424	RSVB	RSVB	4	68309546	56349133	55910748	1738082	15133	15136	15225
Yale-RSV-0426	RSVB	RSVB	2	36638677	36004540	35700866	551680	13798	14736	15225
Yale-RSV-0427	RSVB	RSVB	2	39284548	38288006	37768174	587469	14618	14994	15225
Yale-RSV-0430	RSVB	RSVB	3	59066851	52676553	52102140	1211898	14230	14829	15225
Yale-RSV-0431	RSVB	RSVB	3	56288253	50951076	50486546	1173310	13747	14551	15225
Yale-RSV-0433	RSVB	RSVB	2	41759750	39305325	39123878	606328	12926	13891	15225
Yale-RSV-0440	RSVB	RSVB	4	58534301	57133440	56338866	1758605	15113	15128	15225
Yale-RSV-0443	RSVB	RSVB	2	37923201	37064159	36600948	570472	14828	15139	15225
Yale-RSV-0450	RSVB	RSVB	2	33555752	31994268	31547764	492610	14513	14959	15225
Yale-RSV-0453	RSVB	RSVB	1	18481413	18030167	17821198	137567	13952	15132	15225
Yale-RSV-0454	RSVB	RSVB	2	34855255	34106465	33732556	523108	14279	14873	15225
Yale-RSV-0458	RSVB	RSVB	3	50668424	49864483	49404938	1140329	12488	13556	15225
Yale-RSV-0473	RSVB	RSVB	1	20322994	19950857	19865508	155293	12428	14052	15225
Yale-RSV-0477	RSVB	RSVB	2	38477568	37554487	37185522	575739	14716	15134	15225
Yale-RSV-0482	RSVB	RSVB	1	16560491	15918211	15832636	111733	13462	14009	15225
Yale-RSV-0483	RSVB	RSVB	1	12973793	11911063	11836874	84315	14705	14896	15225
Yale-RSV-0484	RSVB	RSVB	1	7943122	3272775	3241934	21878	12606	12918	15225
Yale-RSV-0485	RSVB	RSVB	1	13271075	12353852	12263856	87393	14456	14858	15225
Yale-RSV-0486	RSVB	RSVB	1	13898592	12532340	12466576	89058	14797	14832	15225
Yale-RSV-0487	RSVB	RSVB	1	13325256	12212934	12157080	86014	13731	14400	15225
Yale-RSV-0488	RSVB	RSVB	1	18949516	18033114	17877480	125918	15014	15172	15225
Yale-RSV-0490	RSVB	RSVB	1	4539076	4409344	4378132	31015	14571	14914	15225
Yale-RSV-0492	RSVB	RSVB	1	8328054	4622079	4596120	32610	13377	13932	15225
Yale-RSV-0494	RSVB	RSVB	1	14781970	14225720	14137858	100744	14671	14842	15225
Yale-RSV-0495	RSVB	RSVB	1	13590796	9254014	9193700	64837	14403	14714	15225
Yale-RSV-0497	RSVB	RSVB	1	20839193	19450703	19295928	136948	14656	14971	15225
Yale-RSV-0499	RSVB	RSVB	1	13071609	12329138	12253528	87625	14576	14699	15225
Yale-RSV-0500	RSVB	RSVB	1	15133770	12656596	12581930	89109	14226	14744	15225
Yale-RSV-0501	RSVB	RSVB	1	4419395	4239101	4210346	29812	14433	14951	15225
Yale-RSV-0502	RSVB	RSVB	1	12016867	11567797	11457842	82386	14850	15045	15225
Yale-RSV-0504	RSVB	RSVB	1	9120929	8618492	8565806	60499	14467	14966	15225
Yale-RSV-0506	RSVB	RSVB	1	20762679	19458325	19342222	137484	14442	14540	15225
Yale-RSV-0508	RSVB	RSVB	1	15224237	14377919	14290162	102262	14517	14627	15225
Yale-RSV-0510	RSVB	RSVB	1	12625220	11423566	11345522	80709	13301	13936	15225
Yale-RSV-0511	RSVB	RSVB	1	12790170	12400054	12316148	87534	14516	14784	15225
Yale-RSV-0514	RSVB	RSVB	1	12925704	12457771	12378118	88448	14411	14936	15225
Yale-RSV-0517	RSVB	RSVB	1	12553697	10292992	10233658	72846	13862	14424	15225
Yale-RSV-0518	RSVB	RSVB	1	16268603	13824290	13741306	97094	14016	14421	15225
Yale-RSV-0519	RSVB	RSVB	1	14718874	12783542	12723432	89145	13658	14140	15225
Yale-RSV-0520	RSVB	RSVB	1	15367062	12797914	12706118	90259	14351	14392	15225
Yale-RSV-0521	RSVB	RSVB	1	17516821	16820457	16710514	118823	14600	15133	15225
Yale-RSV-0522	RSVB	RSVB	1	12439054	11883560	11811548	84438	13684	14117	15225
Yale-RSV-0523	RSVB	RSVB	1	14046288	12184848	12102756	85491	13824	14150	15225
Yale-RSV-0524	RSVB	RSVB	1	15403630	11845234	11777554	82125	12986	13672	15225
Yale-RSV-0525	RSVB	RSVB	1	13588494	10694620	10642076	74767	13191	13405	15225
Yale-RSV-0527	RSVB	RSVB	1	17742247	16594915	16413696	116471	14752	15068	15225
Yale-RSV-0528	RSVB	RSVB	1	7573696	7373127	7318740	51759	14787	14987	15225
Yale-RSV-0529	RSVB	RSVB	1	13704579	13394000	13328214	95315	14614	15034	15225
Yale-RSV-0531	RSVB	RSVB	1	12939091	11532888	11459660	81630	14189	14479	15225
Yale-RSV-0532	RSVB	RSVB	1	15574427	15143427	15002324	106291	14985	15122	15225
Yale-RSV-0534	RSVB	RSVB	1	18164885	17514231	17389876	124008	14548	14830	15225
Yale-RSV-0536	RSVB	RSVB	1	9667167	5167328	5133924	36302	13256	13933	15225
Yale-RSV-0539	RSVB	RSVB	1	18904431	18217238	18083776	128536	14498	15013	15225
Yale-RSV-0542	RSVB	RSVB	1	12769130	12071213	11993020	85331	14097	14450	15225
Yale-RSV-0544	RSVB	RSVB	1	10988867	10677321	10608692	75694	14723	15061	15225
Yale-RSV-0545	RSVB	RSVB	1	9569019	7737295	7692188	53976	13049	13549	15225
Yale-RSV-0546	RSVB	RSVB	1	13874996	13429017	13350320	96274	13855	14225	15225
Yale-RSV-0547	RSVB	RSVB	1	13084522	12530761	12443086	88899	14468	14561	15225
Yale-RSV-0548	RSVB	RSVB	1	7523489	7269253	7233146	51893	13956	14333	15225
Yale-RSV-0549	RSVB	RSVB	1	17985178	15987487	15869780	112700	14465	14683	15225
Yale-RSV-0550	RSVB	RSVB	1	14457604	11521460	11454186	81277	13210	13784	15225
Yale-RSV-0551	RSVB	RSVB	1	12253943	4049325	4031060	28490	12427	13039	15225
Yale-RSV-0552	RSVB	RSVB	1	13945117	13556752	13469310	96449	14571	14645	15225
Yale-RSV-0554	RSVB	RSVB	1	13528253	12668909	12591150	90326	14073	14153	15225
Yale-RSV-0560	RSVB	RSVB	1	16745412	16145307	16031436	114555	14360	14663	15225
Yale-RSV-0561	RSVB	RSVB	1	10799158	10466567	10396452	74653	13908	14503	15225
Yale-RSV-0567	RSVB	RSVB	1	9927578	9501742	9417408	67367	14755	15056	15225
Yale-RSV-0568	RSVB	RSVB	1	5790697	5342620	5312654	37974	14143	14506	15225
Yale-RSV-0569	RSVB	RSVB	1	11899459	11498182	11450482	80353	13012	13639	15225
Yale-RSV-0570	RSVB	RSVB	1	15059912	12496578	12384984	87630	13344	13687	15225
Yale-RSV-0572	RSVB	RSVB	1	5501569	4793670	4774736	33511	12346	13239	15225
Yale-RSV-0576	RSVB	RSVB	1	11790899	11386602	11309652	81258	14627	14824	15225
