Yale-RSV-0330-1	RSVA	1	1127588	1116106	1090120	9116	14437	14841	15225
Yale-RSV-0341-1	RSVA	1	1108075	447255	437274	2914	10371	11596	15225
Yale-RSV-0346-1	RSVA	1	670135	591518	582434	4845	14469	14738	15225
Yale-RSV-0354-1	RSVA	1	887945	212130	209348	1470	13077	13685	15225
Yale-RSV-0361-1	RSVA	1	1391059	1349449	1328406	11095	14541	14666	15225
Yale-RSV-0365-1	RSVA	1	1308205	354360	353132	2778	7887	8603	15225
Yale-RSV-0367-1	RSVA	1	950357	906519	893650	7486	14548	14640	15225
Yale-RSV-0373-1	RSVA	1	1664737	1646060	1624834	13613	14545	14719	15225
Yale-RSV-0376-1	RSVA	1	386483	71515	71316	515	2176	2896	15225
Yale-RSV-0381-1	RSVA	1	1266562	567744	553464	3944	11150	11730	15225
Yale-RSV-0385-1	RSVA	1	2362835	1815617	1787102	14722	12938	13307	15225
Yale-RSV-0387-1	RSVA	1	5174482	1526793	1469258	10484	10891	11311	15225
Yale-RSV-0388-1	RSVA	1	7758677	7530516	7409950	64162	14615	14706	15225
Yale-RSV-0389-1	RSVA	1	7129571	3164910	3065110	21041	12276	12703	15225
Yale-RSV-0390-1	RSVA	1	5280998	2531569	2468362	18170	12540	12924	15225
Yale-RSV-0391-1	RSVA	1	5223841	2457709	2404290	17884	12319	12522	15225
Yale-RSV-0392-1	RSVA	1	5293400	2593815	2504326	17938	12492	13319	15225
Yale-RSV-0393-1	RSVA	1	3632829	1018935	988194	6739	11688	12281	15225
Yale-RSV-0394-1	RSVA	1	3348084	1409407	1378046	9909	12428	12752	15225
Yale-RSV-0395-1	RSVA	1	5445031	4506007	4445872	36962	14112	14452	15225
Yale-RSV-0396-1	RSVA	1	5687055	2033897	1991638	15400	10186	10551	15225
Yale-RSV-0397-1	RSVA	1	7574014	5821749	5780638	48183	14007	14353	15225
Yale-RSV-0399-1	RSVA	1	1217613	308306	297962	2152	11021	11727	15225
Yale-RSV-0400-1	RSVA	1	5697021	2192558	2112382	14495	12314	12728	15225
Yale-RSV-0401-1	RSVA	1	3358734	1703629	1655360	12584	9778	10449	15225
Yale-RSV-0403-1	RSVA	1	7608189	3557689	3457428	23886	13199	13421	15225
Yale-RSV-0404-1	RSVA	1	4710374	2402243	2336922	17581	13388	13639	15225
Yale-RSV-0405-1	RSVA	1	4978455	2278258	2229382	15498	13117	13598	15225
Yale-RSV-0406-1	RSVA	1	5499508	2814984	2747380	20071	12393	12828	15225
Yale-RSV-0408-1	RSVA	1	3325734	1860453	1821466	13446	12669	13165	15225
Yale-RSV-0413-1	RSVA	1	4841566	2255942	2193964	14946	11467	12010	15225
Yale-RSV-0414-1	RSVA	1	3195558	1011497	984180	6863	11267	12325	15225
Yale-RSV-0415-1	RSVA	1	4718431	323092	313504	2082	7868	8964	15225
Yale-RSV-0416-1	RSVA	1	1753761	664843	641184	4701	4048	4895	15225
Yale-RSV-0419-1	RSVA	1	2487214	511392	505234	4154	8695	9825	15225
Yale-RSV-0425-1	RSVA	1	2801455	1039722	1009330	7150	11453	12060	15225
Yale-RSV-0428-1	RSVA	1	4597786	4489021	4443756	37810	14117	14626	15225
Yale-RSV-0429-1	RSVA	1	1758950	849104	822096	5679	11365	12087	15225
Yale-RSV-0432-1	RSVA	1	2959011	1369835	1327310	9177	14092	14321	15225
Yale-RSV-0434-1	RSVA	1	5006214	1134529	1114770	7657	11286	12103	15225
Yale-RSV-0435-1	RSVA	1	3310568	419389	406490	2769	5658	6663	15225
Yale-RSV-0437-1	RSVA	1	4022450	1040412	1028934	7517	7151	7823	15225
Yale-RSV-0438-1	RSVA	1	5972256	5593786	5550594	47501	14399	14452	15225
Yale-RSV-0439-1	RSVA	1	2688474	1081353	1045268	7593	11477	12266	15225
Yale-RSV-0441-1	RSVA	1	3323040	1922520	1898734	15304	13424	13885	15225
Yale-RSV-0442-1	RSVA	1	2161633	1714582	1699960	14438	14123	14240	15225
Yale-RSV-0444-1	RSVA	1	4727625	1304288	1278568	8846	6987	8002	15225
Yale-RSV-0445-1	RSVA	1	4909845	1070284	1044428	7723	8157	8485	15225
Yale-RSV-0446-1	RSVA	1	2810032	993081	969756	6527	11992	12418	15225
Yale-RSV-0447-1	RSVA	1	4282427	2011216	1910938	13659	12281	12619	15225
Yale-RSV-0448-1	RSVA	1	1825095	856829	833022	5812	11285	12190	15225
Yale-RSV-0449-1	RSVA	1	3460456	1467969	1446200	11050	7740	8964	15225
