Yale-RSV-0526	RSVA	1	14973571	12450102	12386310	88390	13666	14203	15222
Yale-RSV-0530	RSVA	1	21036323	19205535	19095970	135149	14423	14608	15222
Yale-RSV-0533	RSVA	1	15921213	14536173	14454916	102123	14536	14569	15222
Yale-RSV-0540	RSVA	1	14219583	12956133	12851484	91405	14493	14775	15222
Yale-RSV-0546	RSVA	1	13837999	5537654	5463664	35165	10701	11657	15222
Yale-RSV-0553	RSVA	1	10467782	8331543	8289644	58830	13308	13820	15222
Yale-RSV-0554	RSVA	1	13496871	5368795	5308210	33404	10983	11489	15222
Yale-RSV-0555	RSVA	1	7724005	6291228	6262202	44790	13257	13677	15222
Yale-RSV-0557	RSVA	1	10051622	9249538	9190700	65756	14532	14623	15222
Yale-RSV-0559	RSVA	1	14908926	13053356	12978848	93367	14293	14448	15222
Yale-RSV-0564	RSVA	1	9968474	3026345	2989454	19042	9421	9873	15222
Yale-RSV-0565	RSVA	1	11649640	10454807	10399800	75607	14492	14703	15222
Yale-RSV-0566	RSVA	1	18231462	15193337	15101186	107067	14145	14471	15222
Yale-RSV-0571	RSVA	1	13206930	10917664	10850310	78592	13973	14600	15222
Yale-RSV-0573	RSVA	1	12255090	11253234	11169404	80364	14512	14666	15222
Yale-RSV-0574	RSVA	1	10553629	9247764	9189766	65527	14260	14435	15222
Yale-RSV-0575	RSVA	1	13625080	12453134	12394104	88160	14225	14504	15222
